titre,prix,surface,pieces,quartier,type_bien,prix_m2,url,source,score_marche,etage,parking,balcon,vue_mer,etat_bien,score_jeune_couple,tags,resume_ia
TOULON CLARET - APPARTEMENT T4 DE 72 M2 AVEC TERRASSE  ET CA,244000,71.51,4,Valbourdin,appartement,3412.11,https://www.bienici.com/annonce/hektor-bretteimmobilieranne-13836,BRETTE IMMOBILIER,Opportunite,,True,True,False,bon_etat,4,"[""parking_inclus"", ""grande_terrasse"", ""calme"", ""investissement_locatif""]",T4 de 72m² à Valbourdin avec terrasse et parking. Prix 244k€ (3412€/m²). Bon potentiel pour jeune couple cherchant espace et commodités à prix raisonnable.
TOULON CENTRE - TYPE 3 EN ETAT IRREPROCHABLE AVEC GRANDE TER,244000,60.0,3,Place d'Armes,appartement,4066.67,https://www.bienici.com/annonce/hektor-centreville-386813,IBOX Jaurès,Opportunite,,False,True,False,bon_etat,4,"[""centre_ville"", ""bon_etat"", ""grande_terrasse"", ""proche_transports"", ""lumineux""]","T3 rénové Place d'Armes, 60m² avec spacieuse terrasse. Emplacement central prisé, parfait état général. Bon rapport qualité-prix pour Toulon centre. Idéal jeune couple cherchant intimité sans travaux."
"COEUR HAUTE VILLE, HAUSSMANIEN AU 3 EME ETAGE, ASCENSEUR ET",245000,105.0,4,Haute-ville,appartement,2333.33,https://www.bienici.com/annonce/hektor-atlasimmobilier-389315, AGENCE ATLAS IBOX,Opportunite,3,False,False,False,bon_etat,3,"[""centre_ville"", ""proche_transports"", ""lumineux"", ""coup_de_coeur""]","Haussmanien 4 pièces (105m²) au 3e étage avec ascenseur en cœur de Haute-Ville. Bien préservé, idéal pour première acquisition. Positionnement marché favorable à 245000€."
Bel appartement lumineux et moderne,245000,72.0,3,La Serinette - La Barre,appartement,3402.78,https://www.bienici.com/annonce/safti-1-1573643,Mandataire,Opportunite,,False,False,False,bon_etat,4,"[""lumineux"", ""coup_de_coeur"", ""proche_transports""]",Bel appartement 3 pièces moderne et lumineux de 72m² en bon état à La Serinette-La Barre. Prix opportunité à 245 000€. Idéal pour jeune couple cherchant calme et confort.
EXCLUSIVITE - TOULON  OUEST - MAISON DE VILLE T4 DE 67M²  RENOVE - ANNEXE DE 18M² - TERRASSE DE 7M²,245000,67.16,4,Pont du Las,maison,3648.0,https://www.bienici.com/annonce/immo-facile-58056058,GIO (Grand Immobilier Ouest),Opportunite,,False,False,False,bon_etat,3,"[""proche_transports"", ""coup_de_coeur"", ""grande_terrasse"", ""lumineux""]",Maison de ville T4 rénovée à Toulon Ouest avec annexe et terrasse. 67m² bien aménagés au prix de 245k€. Opportunité attractive à Pont du Las malgré absence de parking.
"Coup de coeur bas faron, VUE RADE et MER",246000,85.0,4,Valbourdin,appartement,2894.12,https://www.bienici.com/annonce/hektor-atlasimmobilier-390243, AGENCE ATLAS IBOX,Opportunite,,False,True,True,bon_etat,4,"[""vue_mer"", ""coup_de_coeur"", ""proche_transports"", ""lumineux""]","Appartement 4p Valbourdin avec vue imprenable sur la rade et mer. 85m² bien aménagé, balcon, bon état. Positionnement marché favorable à 246k€. Quartier accessible."
"Toulon Aguillon, maison de 4 pcs occupée par une locataire de",247000,96.0,4,Aguillon,maison,2572.92,https://www.bienici.com/annonce/twimmo-2064599,Agence,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif"", ""proche_transports""]","Maison 4 pièces à Aguillon, Toulon. 96m² à 247000€. Bien locatif actuellement occupé. Prix/m² intéressant, positionnement marché favorable pour investissement locatif."
TOULON-AGUILLON Maison à vendre,247000,95.0,4,Aguillon,maison,2600.0,https://www.bienici.com/annonce/hektor-fontpre-389609,IBOX Ecoquartier Font Pré,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports"", ""calme""]","Maison 4 pièces à Aguillon, 95m² à 247k€. Prix compétitif, positionnement opportunité marché. Quartier calme idéal pour investissement ou résidence principale."
TOULON OUEST - APPARTEMENT T4 DE 85 M² - TERRASSE - ASCENSEUR - CAVE - PARKING PRIVATIF,247000,85.0,4,Valbertrand,appartement,2905.88,https://www.bienici.com/annonce/immo-facile-55092592,GIO (Grand Immobilier Ouest),Opportunite,,True,True,False,bon_etat,4,"[""parking_inclus"", ""grande_terrasse"", ""coup_de_coeur"", ""proche_transports"", ""lumineux""]","T4 bien proportionné à Valbertrand avec terrasse, parking privatif et ascenseur. État bon, superficie généreuse. Opportunité d'achat à 247k€ pour jeunes accédants à la propriété."
Appartement 3 pièces,247000,82.0,3,Aguillon,appartement,3012.2,https://www.bienici.com/annonce/ag440414-509310626,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif""]","3 pièces de 82 m² à Aguillon, 247 000€. Bien positionné au prix marché, offre une opportunité intéressante pour investissement locatif. Informations limitées sur commodités et état général."
Appartement lumineux,247000,82.0,3,Porte d'Italie,appartement,3012.2,https://www.bienici.com/annonce/safti-1-1586551,Mandataire,Opportunite,,False,False,False,bon_etat,4,"[""lumineux"", ""proche_transports"", ""investissement_locatif""]",3 pièces lumineux de 82m² à Porte d'Italie. Prix accessible à 247000€. Bon potentiel pour jeune couple cherchant quartier dynamique avec commerces à proximité.
Vente Appartement 4 pièces,247000,78.0,4,Valbertrand,appartement,3166.67,https://www.bienici.com/annonce/iad-france-1897305,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif"", ""coup_de_coeur""]","Appartement 4 pièces à Valbertrand, 78m² à 247k€. Prix/m² compétitif (3167€). Quartier calme, peu d'informations sur l'état et équipements. Opportunité pour jeune couple cherchant premier acquisition."
Bel appartement T4 67m2 au 4 chemins des Routes,247000,67.0,4,Les Quatre Chemins,appartement,3686.57,https://www.bienici.com/annonce/hektor-mourillon-389886,IBOX  Mourillon,Opportunite,,False,False,False,bon_etat,3,"[""investissement_locatif"", ""proche_transports""]","T4 67m² aux Quatre Chemins à 247k€. Configuration familiale intéressante, prix au m² compétitif (3686€). Quartier central de Toulon, opportunité marché."
Vente Appartement 4 pièces,248000,71.0,4,La Serinette - La Barre,appartement,3492.96,https://www.bienici.com/annonce/iad-france-1963020,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif""]","4 pièces de 71m² à La Serinette, Toulon. Prix 248k€ considéré comme opportunité marché. Pas de détails sur parking, balcon ou état du bien. À visiter pour évaluer potentiel jeune couple."
T3 60 m2 en dernier étage - Le Mourillon,248000,60.0,3,Le Mourillon - La Mitre - Fort Lamalgue,appartement,4133.33,https://www.bienici.com/annonce/hektor-gustonimmobilier-5247,GUSTON IMMOBILIER,Opportunite,,False,True,True,inconnu,3,"[""vue_mer"", ""coup_de_coeur"", ""proche_transports"", ""calme""]","T3 60m² en dernier étage au Mourillon. Vue mer, balcon. 248000€. Prix au m² élevé mais positionnement marché favorable. Idéal jeune couple cherchant proximité mer et cadre calme."
Toulon proche port de Toulon et mayol: faux T5 127M2 avec te,249000,127.0,5,La Rode,appartement,1960.63,https://www.bienici.com/annonce/hektor-iboxliberte-384480,IBOX GESTION LOCATION,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif""]","T5 de 127m² à La Rode, proche port et Mayol. Annonce à titre informatif sans détails complets. Prix 249000€ accessible pour jeune couple cherchant spacieux. Vérifications recommandées."
Appartement T5 rénové de 103m² - traversant - terrasse - parking privatif,249000,102.0,5,Bon Rencontre,appartement,2441.18,https://www.bienici.com/annonce/ag311656-506961788,Mandataire,Opportunite,,True,True,False,bon_etat,4,"[""parking_inclus"", ""grande_terrasse"", ""bon_etat"", ""opportunite"", ""centre_ville""]",T5 traversant rénové de 103m² avec terrasse et parking privatif à Bon Rencontre. Prix compétitif de 249k€. Idéal pour jeune couple cherchant espace et commodités.
Toulon Centre ville,249000,100.0,5,Haute-ville,appartement,2490.0,https://www.bienici.com/annonce/ag832760-480448091,Agence,Opportunite,,False,False,False,inconnu,3,"[""centre_ville"", ""proche_transports"", ""investissement_locatif""]",5 pièces 100m² centre-ville Haute-ville à 249k€. Bon dimensionnement spacieux. Pas de parking. Prix/m² élevé (2490€). Positionnement marché favorable.
Vente Appartement 5 pièces,249000,100.0,5,Haute-ville,appartement,2490.0,https://www.bienici.com/annonce/iad-france-1955996,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""centre_ville"", ""investissement_locatif"", ""coup_de_coeur""]","Opportunité immobilière en Haute-ville : 5 pièces de 100m² à 249000€. Bien dimensionné, prix stable, quartier historique toulon avec bonne accessibilité urbaine. Details manquants à clarifier."
APPARTEMENT DERNIER ÉTAGE + COMBLES,249000,90.0,5,Haute-ville,appartement,2766.67,https://www.bienici.com/annonce/megagence-1-199596,Mandataire,Opportunite,5,False,False,False,inconnu,3,"[""coup_de_coeur"", ""investissement_locatif"", ""centre_ville""]",Appartement 5 pièces dernière étage avec combles à Toulon Haute-ville. 90m² à 249k€. Bon potentiel d'aménagement et emplacement central attractif pour jeunes couples ambitieux.
Le Mourillon: T3 proche plages - 60m2,249000,59.0,3,Le Mourillon - La Mitre - Fort Lamalgue,appartement,4220.34,https://www.bienici.com/annonce/hektor-royal-immo-29576,Agence,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""coup_de_coeur"", ""lumineux""]",T3 compact de 59m² au Mourillon à 249k€. Quartier prisé proche plages et transports. Bon potentiel pour jeunes couples cherchant localisation agréable malgré surface réduite.
Maisonette de 45m2,249000,45.0,3,La Loubière,appartement,5533.33,https://www.bienici.com/annonce/dr-house-immo-1-5131807,Agence,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]",Petite maisonette 3 pièces à La Loubière. Surface compacte de 45m² au prix de 249000€. Positionnée comme opportunité marché malgré prix au m² élevé.
Vente Appartement 4 pièces,250000,99.0,4,Saint-Jean du Var,appartement,2525.25,https://www.bienici.com/annonce/iad-france-1918542,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif"", ""proche_transports""]","4 pièces de 99 m² à Saint-Jean du Var à 250 000€. Opportunité marché intéressante à prix modéré (2525€/m²). Quartier résidentiel avec accès transports, adapté pour couple cherchant première acquisition."
Vente Appartement 5 pièces,250000,92.0,5,La Rode,appartement,2717.39,https://www.bienici.com/annonce/iad-france-1997277,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif"", ""proche_transports""]","5 pièces, 92m² à La Rode, 250k€. Bon potentiel d'espace mais manque de commodités. Marché favorable selon statistiques. À approfondir avant visite."
"Toulon, appartement T4 avec balcon sud sans vis-à-vis",250000,85.0,4,Porte d'Italie,appartement,2941.18,https://www.bienici.com/annonce/ag942352-517060844,Agence,Opportunite,,False,True,False,inconnu,3,"[""proche_transports"", ""lumineux""]",Appartement T4 spacieux (85m²) à Porte d'Italie avec balcon sud sans vis-à-vis. Prix compétitif à 250000€. Bon potentiel pour jeune couple malgré absence parking.
LES 4 CHEMINS - TOULON OUEST - APPARTEMENT T4 DE 84 M²  - BALCON DE 15 M²,250000,84.0,4,Valbertrand,appartement,2976.19,https://www.bienici.com/annonce/immo-facile-57357720,GIO (Grand Immobilier Ouest),Opportunite,,False,True,False,inconnu,3,"[""grande_terrasse"", ""proche_transports"", ""investissement_locatif""]","Appartement T4 de 84m² à Valbertrand avec généreux balcon de 15m². Prix 250000€ positionnement marché opportuniste. Quartier Toulon Ouest, pas de parking mentionné."
TOULON - HAUTE VILLE,250000,71.25,2,Haute-ville,appartement,3508.77,https://www.bienici.com/annonce/hektor-centreville-388169,IBOX Jaurès,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""centre_ville"", ""investissement_locatif""]","Petit 2 pièces en Haute-Ville toulonnaise à 250k€. Surface 71m², prix/m² compétitif. Quartier central idéal transports. Manque commodités (parking, balcon). Opportunité d'investissement."
,250000,71.0,2,Haute-ville,appartement,3521.13,https://www.bienici.com/annonce/citya-immobilier-41039H-TAPP964861A,Citya Estublier,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""centre_ville""]","T2 de 71m² à 250k€ en Haute-ville, quartier central avec bons accès. Prix stable et opportune pour le marché toulonnais. Convient à un couple jeune cherchant proximité transports."
LOT DE DEUX APPARTEMENTS,250000,65.0,3,Haute-ville,appartement,3846.15,https://www.bienici.com/annonce/hektor-Agence-Gambetta-1047,Agence,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif"", ""proche_transports"", ""centre_ville""]",Opportunité intéressante : deux appartements T3 (65 m² total) en Haute-ville à 250k€. Idéal pour investisseurs ou partage. Localisation centrale mais peu de détails sur commodités et état du bien.
TOULON OUEST - MAGNIFIQUE APPARTEMENT T3 AVEC TERRASSE ET 2 PARKINGS,250000,60.0,3,Toulon,appartement,4166.67,https://www.bienici.com/annonce/mgc-BPTLNJEGO281474977326863,BONAPARTE PROMOTION TOULON,Opportunite,,True,True,False,bon_etat,4,"[""parking_inclus"", ""grande_terrasse"", ""coup_de_coeur"", ""investissement_locatif""]","Magnifique T3 Toulon Ouest 60m² avec terrasse généreuse et 2 parkings. Bon état, bien positionné marché. 250k€ - opportunité intéressante pour jeune couple cherchant espace et praticité."
TOULON EST - ORTOLAN - HAUT DE VILLA  + STATIONNEMENT - JARD,250000,56.0,3,Darboussèdes,appartement,4464.29,https://www.bienici.com/annonce/hektor-mourillon-388485,IBOX  Mourillon,Opportunite,,True,True,False,inconnu,4,"[""parking_inclus"", ""coup_de_coeur"", ""investissement_locatif""]",Appartement haut de villa 3 pièces à Toulon Est. 56m² avec parking et jardin inclus. Prix 250k€ représente une opportunité marché. Quartier Darboussèdes bien positionné.
TOULON HAUTE VILLE APPARTEMENT T4 MIRABEAU,252000,70.0,4,Haute-ville,appartement,3600.0,https://www.bienici.com/annonce/hektor-mourillon-387023,IBOX  Mourillon,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""centre_ville""]","T4 de 70m² en Haute-ville, Toulon. Prix 252000€ (3600€/m²). Bien positionné, considéré comme opportunité marché. Manque détails finitions et équipements."
TOULON VALBERTRAND APPARTEMENT TYPE 3,254000,74.6,3,Les Routes,appartement,3404.83,https://www.bienici.com/annonce/hektor-dechatouville_toulon-6246,Agence,Opportunite,,False,False,False,inconnu,3,"[""investissement_locatif"", ""proche_transports""]","Appartement T3 de 75 m² à Toulon Valbertrand, quartier Les Routes. Prix 254k€ positionnné en opportunité marché. Bon potentiel pour investisseurs mais données techniques incomplètes."
À vendre   Appartement T4   Toulon Serinette   Résidence cal,254000,70.0,4,La Serinette - La Barre,appartement,3628.57,https://www.bienici.com/annonce/hektor-royalimmolavaletteduvar-30451,Agence,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif""]","T4 70m² à Toulon Serinette, 254k€. Bon rapport pièces/surface pour couple. Positionnement opportunité. Détails étage et équipements manquants."
TERRASSE SUD AVEC VUE DEGAGEE POUR CET APPARTEMENT T3 DE 60 M²,254000,60.0,3,Toulon,appartement,4233.33,https://www.bienici.com/annonce/mgc-BPTLNCLGA281474977328114,BONAPARTE PROMOTION TOULON,Opportunite,,False,True,True,inconnu,3,"[""vue_mer"", ""grande_terrasse"", ""coup_de_coeur"", ""proche_transports""]","Appartement T3 60m² avec terrasse sud orientée et vue dégagée. Prix 254k€. Bien lumineux et agréable pour jeune couple, mais surface modérée et pas de parking inclus."
